smartphone_brand,target_title,target_url,target_price,target_star_text,quantity_bought_mouth,quantity_bought_mouth_level,target_price_price,target_price_unit,target_star_text_average,target_star_text_max
Xiaomi,小米 12 5G + 4G LTE 256GB + 8GB Snapdragon® 8 Gen 1 全球解鎖 50MP Pro 級相機(不適用於 Verizon Boost At&T Cricket Straight) + (附快速汽車充電器套裝)(紫色),https://www.amazon.com/-/zh_TW/Snapdragon%C2%AE-Verizon-Cricket-Straight-%E9%99%84%E5%BF%AB%E9%80%9F%E6%B1%BD%E8%BB%8A%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B09YCXJX41/ref=sr_1_133?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-133,US$449.99,4.5 顆星，最高 5 顆星,,0,449.99,US,4.5,5.0
Xiaomi,小米 Redmi Note 11 Pro 5G + 4G Volte 64GB + 6GB 原廠解鎖 6.7 吋 108MP 相機夜間模式 (非 Verizon Sprint Boost 板球地鐵和T) + (附快速汽車充電器套裝)(石墨灰色),https://www.amazon.com/-/zh_TW/%E7%9B%B8%E6%A9%9F%E5%A4%9C%E9%96%93%E6%A8%A1%E5%BC%8F-Verizon-Sprint-%E6%9D%BF%E7%90%83%E5%9C%B0%E9%90%B5%E5%92%8CT-%E9%99%84%E5%BF%AB%E9%80%9F%E6%B1%BD%E8%BB%8A%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B09VZJXWSX/ref=sr_1_134?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-134,US$291.99,4.4 顆星，最高 5 顆星,,0,291.99,US,4.4,5.0
Xiaomi,Xiaomi Poco F5 5G 雙 256GB 8GB RAM 原廠解鎖 (僅限 GSM | 無 CDMA - 與 Verizon/Sprint) 全球版 - 藍色,https://www.amazon.com/-/zh_TW/Xiaomi-Poco-256GB-%E5%8E%9F%E5%BB%A0%E8%A7%A3%E9%8E%96-CDMA/dp/B0C4KV7W7M/ref=sr_1_135?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-135,US$419.99,4.1 顆星，最高 5 顆星,,0,419.99,US,4.1,5.0
Xiaomi,小米 Redmi Note 11 Pro 4G 全球版 128GB + 6GB 解鎖 6.7 吋 108MP 相機夜間模式 (非 Verizon Sprint Boost Cricket Metro At&T) + (附快速車充套裝)(石墨灰色),https://www.amazon.com/-/zh_TW/11-%E7%9B%B8%E6%A9%9F%E5%A4%9C%E9%96%93%E6%A8%A1%E5%BC%8F-Verizon-Cricket-%E9%99%84%E5%BF%AB%E9%80%9F%E8%BB%8A%E5%85%85%E5%A5%97%E8%A3%9D/dp/B09VBBC8FR/ref=sr_1_136?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-136,US$223.00,4.5 顆星，最高 5 顆星,,0,223.0,US,4.5,5.0
Xiaomi,Poco X3 Pro | 128GB 6GB RAM | 原廠解鎖 (僅限 GSM | 不適用於 Verizon/Sprint/Boost) | 國際版 (霜藍色),https://www.amazon.com/-/zh_TW/Poco-X3-Pro-Verizon-Sprint/dp/B0919LP3W1/ref=sr_1_137?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-137,,4.5 顆星，最高 5 顆星,,0,,,4.5,5.0
Xiaomi,Poco M5 4G LTE GSM(128GB + 4GB)50MP 三重相機 6.6 吋 Octa Core (非美國市場) 全球解鎖 + (含 快速 51w 車載充電器)(黑色全球版),https://www.amazon.com/-/zh_TW/Poco-128GB-%E9%9D%9E%E7%BE%8E%E5%9C%8B%E5%B8%82%E5%A0%B4-%E8%BB%8A%E8%BC%89%E5%85%85%E9%9B%BB%E5%99%A8-%E9%BB%91%E8%89%B2%E5%85%A8%E7%90%83%E7%89%88/dp/B0BD63BX1S/ref=sr_1_138?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-138,US$169.99,4.4 顆星，最高 5 顆星,,0,169.99,US,4.4,5.0
Xiaomi,"Xiaomi Poco M4 5G 4G LTE (64GB + 4GB) Global Version Unlocked 6.58"" 5000mAh 13MP Dual Camera (USA Market Tmobile/Mint/Tello) + (w/Fast Car Charger Bundle) (Power Black)",https://www.amazon.com/-/zh_TW/MZB0BF2US/dp/B0B7875654/ref=sr_1_139?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-139,US$189.84,5.0 顆星，最高 5 顆星,,0,189.84,US,5.0,5.0
Xiaomi,小米 12 5G + 4G LTE 256GB + 12GB Snapdragon® 8 Gen 1 全球解鎖 50MP 專業級相機(僅限 T-Mobile/Metro/Mint/Tello USA Market) + (含快速車用充電器套裝)(紫色全球),https://www.amazon.com/-/zh_TW/256GB-Snapdragon%C2%AE-T-Mobile-Market-%E5%90%AB%E5%BF%AB%E9%80%9F%E8%BB%8A%E7%94%A8%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B0B1TY5TDQ/ref=sr_1_140?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-140,US$495.00,4.9 顆星，最高 5 顆星,,0,495.0,US,4.9,5.0
Xiaomi,Poco X3 Pro 4G LTE GSM Pro 全球解鎖遊戲玩家(8GB + 256GB) 6.7 吋 雙 SIM 卡 48MP 四鏡頭相機(非 Verizon/Boost)(附快速車載充電器套裝)(霜藍色),https://www.amazon.com/-/zh_TW/Poco-X3-Pro-%E5%85%A8%E7%90%83%E8%A7%A3%E9%8E%96%E9%81%8A%E6%88%B2%E7%8E%A9%E5%AE%B6-%E9%99%84%E5%BF%AB%E9%80%9F%E8%BB%8A%E8%BC%89%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B0919N55XG/ref=sr_1_141?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-141,US$285.40,4.7 顆星，最高 5 顆星,,0,285.4,US,4.7,5.0
Xiaomi,Poco F4 5G + 4G LTE 256GB + 8GB 全球版 解鎖 6.7 吋 120Hz 64Mp 三重相機 (非 Verizon Sprint Boost Cricket Metro At&T) + (含 Fast Car 51W 充電器套裝)(夜間黑色),https://www.amazon.com/-/zh_TW/Poco-F4-5G-Verizon-Cricket/dp/B0B46CB3RM/ref=sr_1_142?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-142,US$269.88,4.5 顆星，最高 5 顆星,,0,269.88,US,4.5,5.0
Xiaomi,小米 12 Lite 5G + 4G LTE (128GB + 8GB) 全球版解鎖 6.6 吋 108MP 三重相機 (不適用於 Verizon Boost At&T Cricket Straight) + (附快速車載充電器套裝)(淡黑),https://www.amazon.com/-/zh_TW/128GB-Verizon-Cricket-Straight-%E9%99%84%E5%BF%AB%E9%80%9F%E8%BB%8A%E8%BC%89%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B0BMNSS5QC/ref=sr_1_143?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-143,US$367.45,5.0 顆星，最高 5 顆星,,0,367.45,US,5.0,5.0
Xiaomi,小米 Mi 13 Ultra 5G 256GB 12GB 原廠解鎖 (僅限 GSM | 無 CDMA - 與 Verizon/Sprint) 中國版 - 綠色,https://www.amazon.com/-/zh_TW/Ultra-256GB-12GB-%E5%8E%9F%E5%BB%A0%E8%A7%A3%E9%8E%96-CDMA/dp/B0C6QK2QL8/ref=sr_1_144?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759823&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-144,,4.8 顆星，最高 5 顆星,,0,,,4.8,5.0
Xiaomi,小米 12 Lite 5G + 4G LTE (128GB + 8GB) 全球版解鎖 6.6 吋 108MP 三重相機 (不適用於 Verizon Boost At&T Cricket Straight) + (附快速車載充電器套裝)(淡黑),https://www.amazon.com/-/zh_TW/128GB-Verizon-Cricket-Straight-%E9%99%84%E5%BF%AB%E9%80%9F%E8%BB%8A%E8%BC%89%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B0BMNSS5QC/ref=sr_1_145?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-145,US$367.45,5.0 顆星，最高 5 顆星,,0,367.45,US,5.0,5.0
Xiaomi,小米 Mi 13 Ultra 5G 256GB 12GB 原廠解鎖 (僅限 GSM | 無 CDMA - 與 Verizon/Sprint) 中國版 - 綠色,https://www.amazon.com/-/zh_TW/Ultra-256GB-12GB-%E5%8E%9F%E5%BB%A0%E8%A7%A3%E9%8E%96-CDMA/dp/B0C6QK2QL8/ref=sr_1_146?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-146,,4.8 顆星，最高 5 顆星,,0,,,4.8,5.0
Xiaomi,小米 13 Lite 5G + 4G LTE (256GB + 8GB) 全球解鎖 6.6 吋 50MP (Mobile Mint Tello Global Market) + (Fast Car 51W 充電器)(淡黑(全球)),https://www.amazon.com/-/zh_TW/256GB-Mobile-Tello-Global-Market/dp/B0BWRBCJKR/ref=sr_1_147?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-147,US$429.00,4.6 顆星，最高 5 顆星,,0,429.0,US,4.6,5.0
Xiaomi,小米 13T PRO 5G + 4G LTE (512GB+12GB)全球 ROM 解鎖 全球 (Mobile Mint Tello Global) 50MP Triple Pro 徠卡相機 6.7 吋 144Mhz + (含 Fast 51w 車載充電器)(草甸綠色全球ROM),https://www.amazon.com/-/zh_TW/Mobile-Global-Triple-144Mhz-%E8%8D%89%E7%94%B8%E7%B6%A0%E8%89%B2%E5%85%A8%E7%90%83ROM/dp/B0CJ349MGL/ref=sr_1_148?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-148,US$748.00,5.0 顆星，最高 5 顆星,,0,748.0,US,5.0,5.0
Xiaomi,Poco M5 4G LTE GSM(128GB + 6GB)50MP 三重相機 6.6 吋 Octa Core (不適用於美國市場)全球解鎖 + (含 快速 51w 車載充電器)(黑色(全球版)),https://www.amazon.com/-/zh_TW/Poco-128GB-50MP-%E4%B8%8D%E9%81%A9%E7%94%A8%E6%96%BC%E7%BE%8E%E5%9C%8B%E5%B8%82%E5%A0%B4-%E8%BB%8A%E8%BC%89%E5%85%85%E9%9B%BB%E5%99%A8/dp/B0BD64QF6F/ref=sr_1_149?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-149,,4.7 顆星，最高 5 顆星,,0,,,4.7,5.0
Xiaomi,小米 13T 徠卡 5G + 4G LTE (256GB+8GB) 全球 ROM 解鎖 全球 (Mobile Mint Tello Global) 50MP Triple Pro 徠卡相機 6.7 吋 144Mhz + (含 Fast 51w 車載充電器)(Alpina Blue Global ROM),https://www.amazon.com/-/zh_TW/Mobile-Global-Triple-144Mhz-Alpina/dp/B0C9R45M6F/ref=sr_1_150?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-150,US$590.00,4.1 顆星，最高 5 顆星,,0,590.0,US,4.1,5.0
Xiaomi,Poco F4 5G + 4G LTE 128GB + 6GB 全球版解鎖 6.67 吋 120Hz 64Mp 三重相機 (非 Verizon Sprint Boost Cricket Metro At&T) + (附快速汽車充電器 51W 套裝)(月光銀),https://www.amazon.com/-/zh_TW/128GB-Verizon-Sprint-Cricket-%E9%99%84%E5%BF%AB%E9%80%9F%E6%B1%BD%E8%BB%8A%E5%85%85%E9%9B%BB%E5%99%A8/dp/B0B9CHFLK6/ref=sr_1_151?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-151,US$259.99,4.4 顆星，最高 5 顆星,,0,259.99,US,4.4,5.0
Xiaomi,"小米 Redmi 9 (64GB、4GB)6.5 吋,5020 mAh 電池,雙 SIM 卡 GSM 解鎖全球 4G LTE(T-Mobile、AT&T、Straight Talk)國際型號(碳灰色)",https://www.amazon.com/-/zh_TW/Redmi-64GB%E3%80%814GB-5020-T-Mobile%E3%80%81AT-T%E3%80%81Straight/dp/B08CVS9JVH/ref=sr_1_152?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-152,US$159.99,4.6 顆星，最高 5 顆星,,0,159.99,US,4.6,5.0
Xiaomi,小米 Poco F5 5G + 4G LTE 256GB + 12GB 全球版解鎖 6.7 吋 120Hz 64Mp 三重相機 (Mobile Mint Tello Metro USA Market) + (含 Fast Car 51W 充電器套裝)(黑色(全球)),https://www.amazon.com/-/zh_TW/256GB-%E5%85%A8%E7%90%83%E7%89%88%E8%A7%A3%E9%8E%96-120Hz-Mobile-Market/dp/B0C2CZ4KTN/ref=sr_1_153?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-153,US$400.47,5.0 顆星，最高 5 顆星,,0,400.47,US,5.0,5.0
Xiaomi,小米 Redmi Note 11 Pro+ Plus 5G + 4G Global 128GB + 6GB 解鎖 6.7 吋 108MP 相機夜間模式(非 Verizon Sprint Boost 板球地鐵和T) + (含 Fast Car 51W 充電器套裝)(石墨灰色),https://www.amazon.com/-/zh_TW/Redmi-Note-11-Pro-Plus/dp/B09W9Y3QP9/ref=sr_1_154?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-154,US$309.30,3.9 顆星，最高 5 顆星,,0,309.3,US,3.9,5.0
Xiaomi,Poco X3 Pro | 128GB 6GB RAM | 原廠解鎖 (GSM | 不適用於 Verizon/Sprint/Boost) | 國際版(幻影黑),https://www.amazon.com/-/zh_TW/Poco-X3-Pro-Verizon-Sprint/dp/B0919N2P7J/ref=sr_1_155?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-155,US$279.99,4.4 顆星，最高 5 顆星,,0,279.99,US,4.4,5.0
Xiaomi,Poco X4 Pro 5G 256GB 8GB 原廠解鎖 (僅限 GSM | 沒有 CDMA - 與 Verizon/Sprint) 不相容全球版本 - 雷射藍,https://www.amazon.com/-/zh_TW/Poco-X4-Pro-5G-256GB/dp/B09TDXNL9V/ref=sr_1_156?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-156,US$309.00,4.4 顆星，最高 5 顆星,,0,309.0,US,4.4,5.0
Xiaomi,小米 Redmi Note 11S 4G Volte 128GB + 8GB 原廠解鎖 6.4 吋四鏡頭相機 108MP 夜間模式 (非 Verizon Sprint Boost Cricket At&t) (附快速車充套裝)(暮光藍),https://www.amazon.com/-/zh_TW/Redmi-Note-Verizon-Cricket-%E9%99%84%E5%BF%AB%E9%80%9F%E8%BB%8A%E5%85%85%E5%A5%97%E8%A3%9D/dp/B09R4HBDGV/ref=sr_1_157?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-157,,4.6 顆星，最高 5 顆星,,0,,,4.6,5.0
Xiaomi,小米 Poco X5 PRO 5G + 4G Volte 全球解鎖 256GB + 8GB GSM 6.7 吋 108 mp 三重相機(僅限 Tmobile Mint Tello USA Market) + (汽車快速汽車 51W 充電器套裝)(黃色),https://www.amazon.com/-/zh_TW/Volte-256GB-Tmobile-Market-%E6%B1%BD%E8%BB%8A%E5%BF%AB%E9%80%9F%E6%B1%BD%E8%BB%8A/dp/B0BRQKLQMH/ref=sr_1_158?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-158,,4.6 顆星，最高 5 顆星,,0,,,4.6,5.0
Xiaomi,"小米 Redmi Note 8(64GB,4GB)6.3 吋顯示器,Helio G85,48MP 四鏡頭,雙 SIM 卡 GSM 原廠解鎖 - 美國與全球 4G LTE 國際版(藍色,64GB + 64GB SD + 保護套組合)",https://www.amazon.com/-/zh_TW/Redmi-Note-64GB-%E5%90%8B%E9%A1%AF%E7%A4%BA%E5%99%A8-Helio/dp/B07Y1D52LV/ref=sr_1_159?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-159,US$174.12,4.5 顆星，最高 5 顆星,,0,174.12,US,4.5,5.0
Xiaomi,"Xiaomi Poco X6 PRO 5G + 4G LTE Global Unlocked (256GB + 8GB) GSM 6.67"" 64MP Triple Camera (Tmobile Mint Tello Global) + (Car Fast Car Dual Charger Bundle) (Black (Global ROM))",https://www.amazon.com/-/zh_TW/dp/B0CRNQJS93/ref=sr_1_160?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-160,US$369.99,,,0,369.99,US,,
Xiaomi,小米 12X 5G + 4G LTE (128GB + 8GB) 全球解鎖 6.3 吋 50MP Pro 級相機(不適用於 Verizon Boost At&T Cricket Straight) + (附快速汽車充電器套裝)(藍色),https://www.amazon.com/-/zh_TW/12X-Verizon-Cricket-Straight-%E9%99%84%E5%BF%AB%E9%80%9F%E6%B1%BD%E8%BB%8A%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B09WKFCKL2/ref=sr_1_161?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-161,,3.6 顆星，最高 5 顆星,,0,,,3.6,5.0
Xiaomi,小米 Redmi Note 12 Pro 5G + 4G (128GB + 6GB) 原廠解鎖 6.7 吋 50MP 三重相機(僅限 Tmobile/Metro/Mint USA Market) + 額外 (附快速車載充電器套裝)(極白(全球)),https://www.amazon.com/-/zh_TW/Redmi-128GB-Tmobile-Market-%E9%99%84%E5%BF%AB%E9%80%9F%E8%BB%8A%E8%BC%89%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B0BZYNFSTY/ref=sr_1_162?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-162,US$279.99,2.9 顆星，最高 5 顆星,,0,279.99,US,2.9,5.0
Xiaomi,小米 Mi 11 Lite | 128GB 8GB RAM | 原廠解鎖 (僅限 GSM | 不適用於 Verizon/Sprint) | 國際型號 (Boba 黑色),https://www.amazon.com/-/zh_TW/Mi-11-Lite-Verizon-Sprint/dp/B094W8Y46N/ref=sr_1_163?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-163,US$299.99,4.2 顆星，最高 5 顆星,,0,299.99,US,4.2,5.0
Xiaomi,"Xiaomi Poco X6 PRO 5G + 4G LTE Global Unlocked (512GB + 12GB) GSM 6.67"" 64MP Triple Camera (Tmobile Mint Tello Global) + (Car Fast Car Dual Charger Bundle) (Yellow (Global ROM))",https://www.amazon.com/-/zh_TW/N11A-Poco-x6-pro/dp/B0CPXX3B45/ref=sr_1_164?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-164,US$439.99,5.0 顆星，最高 5 顆星,,0,439.99,US,5.0,5.0
Xiaomi,"Xiaomi Redmi Note 13 5G + 4G LTE (256GB + 8GB) 6.67"" 108MP Triple (Tmobile Mint Tello & Global) Global Bands Unlocked + (Fast Car Dual Charger Bundle) (Ocean Teal Global ROM)",https://www.amazon.com/-/zh_TW/dp/B0CSZB2GVJ/ref=sr_1_165?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-165,US$309.99,,,0,309.99,US,,
Xiaomi,"Xiaomi Poco M6 Pro 4G LTE GSM (512GB + 12GB) 64MP Triple Camera Dual Sim 6.67"" Octa Core (Tmobile Mint Tello Global) Unlocked + (Bundle Fast Car Charger) (Purple Global ROM)",https://www.amazon.com/-/zh_TW/Xiaomi-Poco-Pro-512-Purple/dp/B0CPXZ9F5V/ref=sr_1_166?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-166,US$309.99,5.0 顆星，最高 5 顆星,,0,309.99,US,5.0,5.0
Xiaomi,"小米 Mi 11 Lite NE 5G + 4G LTE Volte (128GB + 8GB) 全球解鎖 GSM 64MP 三重相機 GSM (非 Verizon Sprint Cricket Metro Boost) + 快速汽車充電器套裝(雪花白,128GB + 6GB)",https://www.amazon.com/-/zh_TW/NE-5G-Verizon-Cricket-%E5%BF%AB%E9%80%9F%E6%B1%BD%E8%BB%8A%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B09K5M5RGQ/ref=sr_1_167?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-167,,3.6 顆星，最高 5 顆星,,0,,,3.6,5.0
Xiaomi,小米 Redmi 10A 4G 128GB + 4GB 全球版 原廠解鎖 6.5 吋 1300 萬像素相機(非 Verizon Sprint Boost Cricket Metro At&T) + (附快速車用充電器套裝)(鍍鉻銀色),https://www.amazon.com/-/zh_TW/Redmi-Verizon-Sprint-Cricket-%E9%99%84%E5%BF%AB%E9%80%9F%E8%BB%8A%E7%94%A8%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B0B45YR21M/ref=sr_1_168?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759826&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-168,,4.2 顆星，最高 5 顆星,,0,,,4.2,5.0
Xiaomi,小米 12 Pro 雙卡 256GB 12GB RAM 原廠解鎖 (僅限 GSM | 沒有 CDMA - 與 Verizon/Sprint) 不相容全球版 - 紫色,https://www.amazon.com/-/zh_TW/Pro-256GB-12GB-%E5%8E%9F%E5%BB%A0%E8%A7%A3%E9%8E%96-CDMA/dp/B09RZW5W6H/ref=sr_1_169?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759828&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-169,US$659.00,4.1 顆星，最高 5 顆星,,0,659.0,US,4.1,5.0
Xiaomi,小米 Redmi Note 11 Pro 4G 全球版 64GB + 6GB 解鎖 6.7 吋 108MP 相機夜間模式 (非 Verizon Sprint Boost 板球 Metro At&T) + (附快速汽車充電器套裝)(石墨灰色),https://www.amazon.com/-/zh_TW/Redmi-%E7%9B%B8%E6%A9%9F%E5%A4%9C%E9%96%93%E6%A8%A1%E5%BC%8F-Verizon-Sprint-%E9%99%84%E5%BF%AB%E9%80%9F%E6%B1%BD%E8%BB%8A%E5%85%85%E9%9B%BB%E5%99%A8%E5%A5%97%E8%A3%9D/dp/B09RZTN19N/ref=sr_1_170?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759828&refinements=p_89%3AXiaomi%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-170,US$229.99,3.7 顆星，最高 5 顆星,,0,229.99,US,3.7,5.0
